회사명,회사의종류,리뷰어분야,직원여부,지역,날짜,제목,좋은점,나쁜점,희망사항(경영진에게),성장,추천,승진기회가능성점수,복지급여점수,업무와 삶의 균형 점수,사내문화점수,경영진점수
아이나비시스템즈,IT/웹/통신,개발,현직원,경기,2020. 04,많은 변화로 인해 다양한 경험을 할 수 있었다 업무능력을 키우기 좋다.,중소기업치고 업무분배가 잘 되어있다. 자기할일만 잘 하면 된다.,일반적인 중소기업 그 이상은 아니다 월급외 상여 없다고 생각하는게 좋다. 월급외에 실용적인 복지가 없다.,복지는 점점 줄어들고 일은 점점 많아진다 앞으로는 어떨거라고 직원들이 생각할지 생각해보길,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,40,40,60,60,40
아이나비시스템즈,IT/웹/통신,개발,전직원,경기,2020. 03,중견기업이라 체계가 잘 잡혀 있으며 근무 분위기가 좋음,사무실이 넓고 파티션이 설치되어 있으며 직원간 소통해야할 일이 적음,중앙난방시스템이라 특정 자리는 너무 더울 수 있으며 탕비실이 조금 지저분함,탕비실이 조금만 깨끗하고 작업용 pc의 성능이 좋았으면 합니다,이 기업은 1년 후      성장하고 있을 것이다.,이 기업을 추천 합니다!,60,80,80,80,60
아이나비시스템즈,IT/웹/통신,개발,전직원,경기,2020. 03,워라벨은 완벽하게 보장되나 커리어쌓기엔 부족한곳 고인물이 많음,"부서마다 다르겠지만 연차를 자유롭게 사용가능, 개인적 일도 업무 시간 중 해결 가능, 세미나 참여시 지원","분사되기 전부터 복지가 하나둘 줄더니 분사 된 후로는 거의 없어진 느낌, 계획하는건 많지만 실현되는게 없음",한사람에게 업무 몰아주지 말고 분업화가 잘 되었으면 하고 복지에 신경을 좀 더 써주셨으면 합니다.,이 기업을 추천하지 않습니다.,이 기업을 추천하지 않습니다.,20,40,100,60,40
아이나비시스템즈,IT/웹/통신,개발,전직원,경기,2020. 02,사람들끼리 친해보이나 집단이 커지며 그 안에서의 수직관계로 인한 문제가 또렷하게 보인다,"연차, 복지 등에 대해서 아주 조금씩 나아지는 면이 보임","수직관계가 너무 뚜렷하다. 급여도 같은 계열에 비해 낮다.
승진 가능성은 잘 모르겠다","수평적 마인드를 갖추길..
근로자와 경영자간의 차이를 고려하길",이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,60,60,80,60,40
아이나비시스템즈,IT/웹/통신,개발,전직원,경기,2019. 10,지도전문회사로 네비게이션과 웹 길찾기 지도 구축을 하는 전문화사다.,기업문화가 자유롭다. 연차사용도 눈치안보고 무엇보다 지도 업계로서 오랜 업력과 기술이 장점이다.,팅크웨어 내비부문과 결합된 지 얼마안되서 체계가 스타트업 환경이다.,팅크웨어 내비부문 전적자들과 기존 법인직원들과의 소통과 융화가 중요한것 같다. 사업은 그대로인데 직원들의 회사 만족도가 저하된 만큼 기업문화와 복지 그리고 조직 융화에 힘써주시길 바란다.,이 기업은 1년 후      성장하고 있을 것이다.,이 기업을 추천 합니다!,80,80,100,100,80
아이나비시스템즈,IT/웹/통신,개발,전직원,경기,2019. 10,현실에 안주하다 황금알을 낳는 거위의 배를 스스로 갈랐다.,장점이자 단점인데 일이 없고 벌릴 의지도 없다. 주어진 일만 기계적으로 처리하면 나머지는 자기시간이다. 근태관리 안해서 편하다. 아침은 그야말로 놀자판. 10시쯤 돼야 다 출근하고 커피 마시고 하다보면 점심시간이다. 석식 제공하고 한달에 한번 동호회날 조기퇴근 및 동호회활동 지원한다.,팅크웨어와 분사한 뒤 갈수록 복지가 줄어든다. 고작 두개층 공유하는 회사면서 은근히 차별한다. 분사해서 네비계열 직원들 반강제로 전적시키고 그러면 안되지 않나? 페이가 정말 박하다. 당연히 능력있는 직원들 다 때려친다. 남은 사람들은 입으로만 개발한다. 당연히 아웃풋 안나온다. 비전이 안보여서 나가는 사람한테 비전 타령하며 세상물정 모르는 풋내기 취급한다.,제 밥그릇 챙기기에만 급급한 고인물 안쳐내면 미래가 없다. 기술적으로 이미 시장에 뒤쳐진건 솔직히 사실 아닌가요?,이 기업을 추천하지 않습니다.,이 기업을 추천하지 않습니다.,60,20,60,60,40
아이나비시스템즈,IT/웹/통신,개발,전직원,경기,2019. 09,"개발자가 힘든 회사,  야근이 많은 팀은 항상 많음. 개발자가 항상 일정에 허덕임.","야근 식대 제공, 네비게이션프로그램에 대해 많이 배울 수 있음.","야근이 많고 개발일정이 타이트함, 야근식대 제공... 신입이 적응하기 힘듬.","직원들을 많이 생각해줬으면 좋겠고, 사업방향에 대해 생각해줬으면 좋겠음.",이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,40,40,40,60,40
아이나비시스템즈,IT/웹/통신,개발,전직원,경기,2019. 09,새로운 개발이 없고 길도 제시하지 않는데 새로운 걸 가져오라고 하는 경영진들,사무실 분위기는 어느 곳 보다도 자유로움. 하지만 그게 다임.,"복지 거의 없음, 보너스 없음, 연봉에 식대비 포함, 새로운 개발 부족, 커뮤니티 부족",직원들에게 가져오라고만 하지말고 먼저 제시할 수 있는 경영진이길,이 기업을 추천하지 않습니다.,이 기업을 추천하지 않습니다.,20,20,20,20,20
엠투커뮤니티,IT/웹/통신,개발,전직원,서울,2024. 01,"자유로운 분위기,  난잡한 업무 환경",복지가 나쁘지않고 사람들이 친절하고 자기개발 할 시간이 있음.,"무분별한 업무 요청, 의미가 없는 기획, 업무 스트레스, 개발자 인원 부족",업무량의 비해 개발자가 턱없이 부족함..,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천 합니다!,60,60,60,60,40
엠투커뮤니티,IT/웹/통신,기획/경영,현직원,서울,2024. 01,클라이언트가 대부분 학회 위주의 웹제작 업체,"야근이 별로 없음. (칼퇴가능, 눈치안줌)사람들이 대부분 순함.너무 수직적인 분위기가 아니라 약간 학교 다니듯이 편안함.",사용하는 툴이 너무 구식임.주된 고객이 학회기 때문에 매출이 엄청 뛰어오르거나 하지 않음.고객의 분야가 일정하다보니 월마다 하는일이 정해져있고 반복됨.,학회에 너무 목메지말고 여러 시도를 해봤으면 좋겠음.,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,40,60,80,80,40
엠투커뮤니티,IT/웹/통신,기획/경영,전직원,서울,2024. 01,"은퇴 직전 다니기 좋은 회사, 초년생은 좀..",반복업무가 많고 고정된 폼에서 업무변동이 거의 없어서 적응되면 편함,발전없음. 발전할 생각도 없음. 생각이 유연한 상사들이 많이 없음(고인물이 많음). 사회초년생이 오기엔 지루하고 옛기술이라 물경력이 가능성 높음. 업무특성상 클라이언트의 나잇대도 높고 오랜기간 유지해 온 단골들이 많아 트랜드함은 거의 없다고 봄.,동종업계에선 잘나가는듯 하니 건승하시길바랍니다.,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,60,40,40,40,40
엠투커뮤니티,IT/웹/통신,기획/경영,전직원,서울,2024. 01,욕심없이 다닐려면 충분히 다닐 수 있음,"중소치고는 복지가 괜찮았음. 핸드폰요금 지원, 생일자 케익과 소정의 보너스 등등. 인센티브나옴.",입사시 전체 직원앞에서 자기소개하는거 정말 싫었음. 그리고 매달 쓸때없는 주제정해서 발표하는거 너무 싫었음,좀더 열린 사고로 직원을 대해 주셨으면 하네요,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,40,60,40,40,40
엠투커뮤니티,IT/웹/통신,개발,전직원,서울,2024. 01,팀원들끼리의 커뮤니케이션이 좋은 회사,팀원끼리의 관계 및 여러가지 스킬을 배울 수 있습니다.,"복지가 아쉬우며, 다닐수록 야근이 많아지는 환경 입니다.","야근을 하는사람들 대부분이 밥먹고 한시간일하고 식대를 해결하고 퇴근해버리는 이런것들을 잡아내고, 다른 복지를 늘려야할듯합니다.",이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,60,60,40,60,40
엠투커뮤니티,IT/웹/통신,기획/경영,전직원,서울,2023. 12,업무체계가 제대로 잡혀 있지 않음.,일주일 전 보고 올리면 연차 사용 가능달에 한번 패밀리데이 있음,낮은 연봉에 많은 업무고인물이 많아서 회사가 바뀌기 쉽지 않음,윗선에서 결정되는 사항들은 직원들에게도 함께 공유해주셨으면 합니다.,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,40,20,20,40,20
엠투커뮤니티,IT/웹/통신,디자인,전직원,서울,2023. 07,"퀄리티, 업무툴 모두 10여년전 그대로 멈춰있음.규격에 맞춘 결과물만 찍어내야 하기 때문에 발전을 원하는 경력직은 무조건 걸러야할 회사.",근처에 맛집 많음.청소 안해도 됨.비수기 칼퇴 가능.,오래된 여초회사의 단점을 모두 갖고 있음.텃세 심함. 뒷담화 몹시 심함. 동료의식 없음.하루라도 뒷담화를 하지 않으면 입병이 나는지??부당한 업무 몰아주기 있음.팀별 묘한 신분제도 있음.,직원들이 계속 못버티고 나가는덴 이유가 있겠지요.뒷담화할 시간에 일 좀 하세요.,이 기업을 추천하지 않습니다.,이 기업을 추천하지 않습니다.,20,20,40,20,20
엠투커뮤니티,IT/웹/통신,개발,전직원,서울,2023. 04,나름 개발하는 재미도 있었고 자율적인 분위기입니다. 특히 같이 일하는 사람들이 좋았습니다,연차를 편하게 사용할 수 있음1년에 자기개발비를 제공하여 편하게 사용가능,일이 대중없이 들어와 일정관리하기가 힘듭니다. 학술대회기간에는 일이 많기도 하구요,최신트렌드에 뒤쳐지는 부분들이 있었는데 그런 부분들이 개선되었으면 하네요,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,60,60,40,80,40
엠투커뮤니티,IT/웹/통신,기획/경영,전직원,서울,2023. 01,업무능력만큼 인정받으면서 복지도 챙길 수 있는 곳,"연차 자유로움, 직원들 분위기 좋음, 자기계발비 지원, 사무실 청소 안해도 됨, 주변에 맛집 많음, 기타 복지들 챙겨주려함","일이 몰리는 시기가 있음, 성수기에 주말출근하는 경우 있음",직원들에게 두루두루 관심을 가져주셨으면 합니다.,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,80,80,80,80,80
엠투커뮤니티,IT/웹/통신,디자인,전직원,서울,2023. 01,"야근굉장히 많음 칼퇴근하면 눈치보입니다.  상사 꼰대이고,  매년 하는것만 해서 개인발전은 아주 더딥니다.",중소기업치고는 복지는 괜찮은 편인거 같고 지금도 있는지 모르겠지만 핸드폰비 지원해주는건 좋타고 생각합니다.,"일이 너무 많음, 일을 좀더 효율적으로 할 생각이 없음",직원들의 소리도 좀 들으시면 좋겠네요,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,40,60,40,40,40
엠투커뮤니티,IT/웹/통신,기획/경영,전직원,서울,2022. 11,"신입으로 일하기 좋은 환경, 다양한 경험을 쌓을 수 있음","연차 편하게 사용 가능음료, 캡슐커피 제공역에서 가까운 편업무 적응하기 쉬운 편업무 파일 공유 및 팁 공유를 하는 분위기로 업무 적응 및 진행에 있어 많은 도움이 뎁니다.","어느 프로젝트를 담당하냐에 따라 업무량이 달라짐요청사항 빠르게 처리하는 작업이 필요함, 이는 주말에도 적용직장 내에서의 스트레스보다 클라이언트로 인해 발생하는 스트레스가 더 큰편클라이언트의 불명확한 요청으로 인하여 늘 촉박하게 개발이 진행됨.클라이언트의 요청사항은 보통 경쟁사 홈페이지보다 예쁘게 만들어 달라가 끝 이러고 시안 혹은 기능을 만들어 주면 별로야 다시 혹은 답변이 없거나 계약 전 시안만 받고 잠수타는 경우가 많음. 이는 기업의 단점은 아니지만 클라이언트가 이러한 행위를 할 수 없도록 이에 대한 대처방안을 준비하셨으면 합니다.",클라이언트가 만족할 때까지 계속 맞춰주는 방향으로 흘러가는데 이는 갑질 유도 및 프로젝트 지연에 영향을 크게 미칩니다. 불가능한 작업을 가능하다고 하여 작업자들 고생시키지 마세요. 이런 작업으로 인하여 계속 오류 생깁니다. 클라이언트가 갑질할 수 있는 환경을 만들지 마세요.,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,60,60,40,80,60
엠투커뮤니티,IT/웹/통신,기획/경영,전직원,서울,2022. 09,개발자가 대우 받으면서 일할 수 있음. 워라밸 챙기기에 좋음,야근식대가 있고 야근시 택시 지원금 있음주말 출근 시 근무수당 줌파티션이 있음,찍어내는 코드로 개발자가 발전하기엔 힘들지만 편하게 일할 수 있긴함.,사무실에서 혼내는건 좀 보기 안좋으니 다른 장소를 추천,이 기업은 1년 후      비슷할 것이다.,이 기업을 추천하지 않습니다.,60,40,60,40,40
